postcode,name,state,latitude,longitude
122,"MAMELODI EXT 12",,-25.7069,28.2294
122,"MAMELODI UIT 12",,-25.7069,28.2294
122,"MAMELODI EXT 2",,-25.7069,28.2294
122,"MAMELODI EXT 2",,-25.7069,28.2294
122,"MAMELODI UIT 2",,-25.7069,28.2294
122,"MAMELODI UIT 2",,-25.7069,28.2294
122,"MAMELODI EXT 20",,-25.7069,28.2294
112,"MAMELODI EXT 20",,-25.7069,28.2294
122,"MAMELODI UIT 20",,-25.7069,28.2294
112,"MAMELODI UIT 20",,-25.7069,28.2294
122,"MAMELODI EXT 3",,-25.7069,28.2294
122,"MAMELODI EXT 3",,-25.7069,28.2294
122,"MAMELODI UIT 3",,-25.7069,28.2294
122,"MAMELODI UIT 3",,-25.7069,28.2294
122,"MAMELODI EXT 4",,-25.7069,28.2294
122,"MAMELODI EXT 4",,-25.7069,28.2294
122,"MAMELODI UIT 4",,-25.7069,28.2294
122,"MAMELODI UIT 4",,-25.7069,28.2294
122,"MAMELODI EXT 5",,-25.7069,28.2294
122,"MAMELODI EXT 5",,-25.7069,28.2294
122,"MAMELODI UIT 5",,-25.7069,28.2294
122,"MAMELODI UIT 5",,-25.7069,28.2294
122,"MAMELODI EXT 6",,-25.7069,28.2294
122,"MAMELODI EXT 6",,-25.7069,28.2294
122,"MAMELODI UIT 6",,-25.7069,28.2294
122,"MAMELODI UIT 6",,-25.7069,28.2294
122,"MAMELODI EXT 8",,-25.7069,28.2294
122,"MAMELODI UIT 8",,-25.7069,28.2294
122,"MAMELODI GARDENS",,-25.7069,28.2294
122,"MAMELODI TUINE",,-25.7069,28.2294
122,"MAMELODI GARDENS EXT 1",,-25.7069,28.2294
122,"MAMELODI TUINE UIT 1",,-25.7069,28.2294
122,"MAMELODI GARDENS EXT 2",,-25.7069,28.2294
122,"MAMELODI TUINE UIT 2",,-25.7069,28.2294
122,"MAMELODI GARDENS EXT 4",,-25.7069,28.2294
122,"MAMELODI TUINE UIT 4",,-25.7069,28.2294
122,"MAMELODI SECTION N",,-25.7069,28.2294
101,"MAMELODI SECTION N",,-25.7069,28.2294
122,"MAMELODI SEKSIE N",,-25.7069,28.2294
101,"MAMELODI SEKSIE N",,-25.7069,28.2294
122,"MAMELODI WEST",,-25.7069,28.2294
101,"MAMELODI WEST",,-25.7069,28.2294
122,MAMELODI-WES,,-25.7069,28.2294
101,MAMELODI-WES,,-25.7069,28.2294
122,"MAMELODI WEST SECTION A",,-25.7069,28.2294
101,"MAMELODI WEST SECTION A",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE A",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE A",,-25.7069,28.2294
122,"MAMELODI WEST SECTION C",,-25.7069,28.2294
101,"MAMELODI WEST SECTION C",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE C",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE C",,-25.7069,28.2294
122,"MAMELODI WEST SECTION D",,-25.7069,28.2294
101,"MAMELODI WEST SECTION D",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE D",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE D",,-25.7069,28.2294
122,"MAMELODI WEST SECTION E",,-25.7069,28.2294
101,"MAMELODI WEST SECTION E",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE E",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE E",,-25.7069,28.2294
122,"MAMELODI WEST SECTION F",,-25.7069,28.2294
101,"MAMELODI WEST SECTION F",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE F",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE F",,-25.7069,28.2294
122,"MAMELODI WEST SECTION G",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE G",,-25.7069,28.2294
122,"MAMELODI WEST SECTION H",,-25.7069,28.2294
101,"MAMELODI WEST SECTION H",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE H",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE H",,-25.7069,28.2294
122,"MAMELODI WEST SECTION J",,-25.7069,28.2294
101,"MAMELODI WEST SECTION J",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE J",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE J",,-25.7069,28.2294
122,"MAMELODI WEST SECTION K",,-25.7069,28.2294
101,"MAMELODI WEST SECTION K",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE K",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE K",,-25.7069,28.2294
122,"MAMELODI WEST SECTION M",,-25.7069,28.2294
101,"MAMELODI WEST SECTION M",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE M",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE M",,-25.7069,28.2294
122,"MAMELODI WEST SECTION N",,-25.7069,28.2294
101,"MAMELODI WEST SECTION N",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE N",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE N",,-25.7069,28.2294
122,"MAMELODI WEST SECTION O",,-25.7069,28.2294
101,"MAMELODI WEST SECTION O",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE O",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE O",,-25.7069,28.2294
122,"MAMELODI WEST SECTION Q",,-25.7069,28.2294
101,"MAMELODI WEST SECTION Q",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE Q",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE Q",,-25.7069,28.2294
122,"MAMELODI WEST SECTION R",,-25.7069,28.2294
101,"MAMELODI WEST SECTION R",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE R",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE R",,-25.7069,28.2294
122,"MAMELODI WEST SECTION S",,-25.7069,28.2294
101,"MAMELODI WEST SECTION S",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE S",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE S",,-25.7069,28.2294
122,"MAMELODI WEST SECTION U",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE U",,-25.7069,28.2294
122,"MAMELODI WEST SECTION V",,-25.7069,28.2294
101,"MAMELODI WEST SECTION V",,-25.7069,28.2294
122,"MAMELODI-WES SEKSIE V",,-25.7069,28.2294
101,"MAMELODI-WES SEKSIE V",,-25.7069,28.2294
122,NELLMAPIUS,,-25.7069,28.2294
122,"NELLMAPIUS EXT 1",,-25.7069,28.2294
122,"NELLMAPIUS UIT 1",,-25.7069,28.2294
122,"NELLMAPIUS EXT 10",,-25.7069,28.2294
122,"NELLMAPIUS UIT 10",,-25.7069,28.2294
122,"NELLMAPIUS EXT 12",,-25.7069,28.2294
112,"NELLMAPIUS EXT 12",,-25.7069,28.2294
122,"NELLMAPIUS UIT 12",,-25.7069,28.2294
112,"NELLMAPIUS UIT 12",,-25.7069,28.2294
122,"NELLMAPIUS EXT 13",,-25.7069,28.2294
112,"NELLMAPIUS EXT 13",,-25.7069,28.2294
122,"NELLMAPIUS UIT 13",,-25.7069,28.2294
112,"NELLMAPIUS UIT 13",,-25.7069,28.2294
122,"NELLMAPIUS EXT 14",,-25.7069,28.2294
112,"NELLMAPIUS EXT 14",,-25.7069,28.2294
122,"NELLMAPIUS UIT 14",,-25.7069,28.2294
112,"NELLMAPIUS UIT 14",,-25.7069,28.2294
122,"NELLMAPIUS EXT 2",,-25.7069,28.2294
177,"NELLMAPIUS EXT 2",,-25.7069,28.2294
122,"NELLMAPIUS UIT 2",,-25.7069,28.2294
177,"NELLMAPIUS UIT 2",,-25.7069,28.2294
122,"NELLMAPIUS EXT 3",,-25.7069,28.2294
122,"NELLMAPIUS UIT 3",,-25.7069,28.2294
122,"NELLMAPIUS EXT 4",,-25.7069,28.2294
122,"NELLMAPIUS UIT 4",,-25.7069,28.2294
122,"NELLMAPIUS EXT 5",,-25.7069,28.2294
122,"NELLMAPIUS UIT 5",,-25.7069,28.2294
122,"NELLMAPIUS EXT 6",,-25.7069,28.2294
122,"NELLMAPIUS UIT 6",,-25.7069,28.2294
122,"NELLMAPIUS EXT 7",,-25.7069,28.2294
122,"NELLMAPIUS UIT 7",,-25.7069,28.2294
122,"NELLMAPIUS EXT 8",,-25.7069,28.2294
122,"NELLMAPIUS UIT 8",,-25.7069,28.2294
122,RETHABILE,,-25.7069,28.2294
112,RETHABILE,,-25.7069,28.2294
122,"RETHABILE EXT 4",,-25.7069,28.2294
122,"RETHABILE UIT 4",,-25.7069,28.2294
122,"STANZA VILLAGE",,-25.7069,28.2294
122,"SUN VALLEY",,-25.7069,28.2294
122,"VISTA VIEW",,-25.7069,28.2294
122,"GEM VALLEY EXT 1",,-25.7069,28.2294
122,"GEMVALLEI UIT 1",,-25.7069,28.2294
122,IKAGENG,,-25.7069,28.2294
122,"IKAGENG EXT 3",,-25.7069,28.2294
122,"IKAGENG UIT 3",,-25.7069,28.2294
122,KHUTSONG,,-25.7069,28.2294
122,"KHUTSONG EXT",,-25.7069,28.2294
122,"KHUTSONG UIT",,-25.7069,28.2294
122,"KHUTSONG EXT 2",,-25.7069,28.2294
122,"KHUTSONG UIT 2",,-25.7069,28.2294
122,ALASKA,,-25.7069,28.2294
122,"LUSAKA EXT 22",,-25.7069,28.2294
122,"LUSAKA UIT 22",,-25.7069,28.2294
122,MAHUBE,,-25.7069,28.2294
90,MAHUBE,,-25.7069,28.2294
122,"MAHUBE EXT 2",,-25.7069,28.2294
122,"MAHUBE UIT 2",,-25.7069,28.2294
122,"MAHUBE VALLEY",,-25.7069,28.2294
122,MAHUBEVALLEI,,-25.7069,28.2294
122,"MAHUBE VALLEY EXT 1",,-25.7069,28.2294
122,"MAHUBEVALLEI UIT 1",,-25.7069,28.2294
122,"MAHUBE VALLEY EXT 2",,-25.7069,28.2294
122,"MAHUBEVALLEI UIT 2",,-25.7069,28.2294
122,"MAHUBE VALLEY EXT 29",,-25.7069,28.2294
122,"MAHUBEVALLEI UIT 29",,-25.7069,28.2294
122,"MAHUBE VALLEY EXT 3",,-25.7069,28.2294
122,"MAHUBE VALLEY EXT 3",,-25.7069,28.2294
122,"MAHUBEVALLEI UIT 3",,-25.7069,28.2294
122,"MAHUBEVALLEI UIT 3",,-25.7069,28.2294
125,SAULSVILLE,,-25.7069,28.2294
125,SAULSVILLE,,-25.7069,28.2294
125,"SAULSVILLE EXT 4",,-25.7069,28.2294
125,"SAULSVILLE EXT 4",,-25.7069,28.2294
125,"SAULSVILLE UIT 4",,-25.7069,28.2294
125,"SAULSVILLE UIT 4",,-25.7069,28.2294
125,"SAULSVILLE EXT 6",,-25.7069,28.2294
6,"SAULSVILLE EXT 6",,-25.7069,28.2294
125,"SAULSVILLE UIT 6",,-25.7069,28.2294
6,"SAULSVILLE UIT 6",,-25.7069,28.2294
125,"SAULSVILLE VILLAGE",,-25.7069,28.2294
125,"SAULSVILLE DORP",,-25.7069,28.2294
149,"AMBERFIELD GLEN",,-25.7069,28.2294
152,"RIETGAT DEPOT",,-25.7069,28.2294
152,SOSHANGUVE,,-25.7069,28.2294
164,SOSHANGUVE,,-25.7069,28.2294
152,"SOSHANGUVE BLOCK AA",,-25.7069,28.2294
152,"SOSHANGUVE BLOK AA",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK BB",,-25.7069,28.2294
152,"SOSHANGUVE BLOK BB",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK CC",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK CC",,-25.7069,28.2294
152,"SOSHANGUVE BLOK CC",,-25.7069,28.2294
164,"SOSHANGUVE BLOK CC",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK DD",,-25.7069,28.2294
152,"SOSHANGUVE BLOK DD",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK F",,-25.7069,28.2294
152,"SOSHANGUVE BLOK F",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK F EAST",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK F EAST",,-25.7069,28.2294
152,"SOSHANGUVE BLOK F OOS",,-25.7069,28.2294
164,"SOSHANGUVE BLOK F OOS",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK F WEST",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK F WEST",,-25.7069,28.2294
152,"SOSHANGUVE BLOK F WES",,-25.7069,28.2294
164,"SOSHANGUVE BLOK F WES",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK FF",,-25.7069,28.2294
152,"SOSHANGUVE BLOK FF",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK G",,-25.7069,28.2294
152,"SOSHANGUVE BLOK G",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK GG",,-25.7069,28.2294
152,"SOSHANGUVE BLOK GG",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK H",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK H",,-25.7069,28.2294
152,"SOSHANGUVE BLOK H",,-25.7069,28.2294
164,"SOSHANGUVE BLOK H",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK HH",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK HH",,-25.7069,28.2294
152,"SOSHANGUVE BLOK HH",,-25.7069,28.2294
164,"SOSHANGUVE BLOK HH",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK IA",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK IA",,-25.7069,28.2294
152,"SOSHANGUVE BLOK IA",,-25.7069,28.2294
152,"SOSHANGUVE BLOK IA",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK JJ",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK JJ",,-25.7069,28.2294
152,"SOSHANGUVE BLOK JJ",,-25.7069,28.2294
164,"SOSHANGUVE BLOK JJ",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK K",,-25.7069,28.2294
152,"SOSHANGUVE BLOK K",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK KK",,-25.7069,28.2294
152,"SOSHANGUVE BLOK KK",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK L",,-25.7069,28.2294
152,"SOSHANGUVE BLOK L",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK L EXT 2",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK L EXT 2",,-25.7069,28.2294
152,"SOSHANGUVE BLOK L UIT 2",,-25.7069,28.2294
164,"SOSHANGUVE BLOK L UIT 2",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK L EXT 3",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK L EXT 3",,-25.7069,28.2294
152,"SOSHANGUVE BLOK L UIT 3",,-25.7069,28.2294
164,"SOSHANGUVE BLOK L UIT 3",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK L/KK",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK L/KK",,-25.7069,28.2294
152,"SOSHANGUVE BLOK L/KK",,-25.7069,28.2294
164,"SOSHANGUVE BLOK L/KK",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK L/VV",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK L/VV",,-25.7069,28.2294
152,"SOSHANGUVE BLOK L/VV",,-25.7069,28.2294
164,"SOSHANGUVE BLOK L/VV",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK LL",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK LL",,-25.7069,28.2294
152,"SOSHANGUVE BLOK LL",,-25.7069,28.2294
164,"SOSHANGUVE BLOK LL",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK M",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK M",,-25.7069,28.2294
152,"SOSHANGUVE BLOK M",,-25.7069,28.2294
164,"SOSHANGUVE BLOK M",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK MM",,-25.7069,28.2294
152,"SOSHANGUVE BLOK MM",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK NN",,-25.7069,28.2294
152,"SOSHANGUVE BLOK NN",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK P",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK P",,-25.7069,28.2294
152,"SOSHANGUVE BLOK P",,-25.7069,28.2294
164,"SOSHANGUVE BLOK P",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK PP",,-25.7069,28.2294
152,"SOSHANGUVE BLOK PP",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK PP2",,-25.7069,28.2294
152,"SOSHANGUVE BLOK PP2",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK R",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK R",,-25.7069,28.2294
152,"SOSHANGUVE BLOK R",,-25.7069,28.2294
164,"SOSHANGUVE BLOK R",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK S",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK S",,-25.7069,28.2294
152,"SOSHANGUVE BLOK S",,-25.7069,28.2294
164,"SOSHANGUVE BLOK S",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK SS",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK SS",,-25.7069,28.2294
152,"SOSHANGUVE BLOK SS",,-25.7069,28.2294
164,"SOSHANGUVE BLOK SS",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK T",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK T",,-25.7069,28.2294
152,"SOSHANGUVE BLOK T",,-25.7069,28.2294
164,"SOSHANGUVE BLOK T",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK TT",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK TT",,-25.7069,28.2294
152,"SOSHANGUVE BLOK TT",,-25.7069,28.2294
164,"SOSHANGUVE BLOK TT",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK UU",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK UU",,-25.7069,28.2294
152,"SOSHANGUVE BLOK UU",,-25.7069,28.2294
164,"SOSHANGUVE BLOK UU",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK V",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK V",,-25.7069,28.2294
152,"SOSHANGUVE BLOK V",,-25.7069,28.2294
164,"SOSHANGUVE BLOK V",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK VV",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK VV",,-25.7069,28.2294
152,"SOSHANGUVE BLOK VV",,-25.7069,28.2294
164,"SOSHANGUVE BLOK VV",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK VV EXT 4",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK VV EXT 4",,-25.7069,28.2294
152,"SOSHANGUVE BLOK VV UIT 4",,-25.7069,28.2294
164,"SOSHANGUVE BLOK VV UIT 4",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK W",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK W",,-25.7069,28.2294
152,"SOSHANGUVE BLOK W",,-25.7069,28.2294
164,"SOSHANGUVE BLOK W",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK WW",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK WW",,-25.7069,28.2294
152,"SOSHANGUVE BLOK WW",,-25.7069,28.2294
164,"SOSHANGUVE BLOK WW",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK X",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK X",,-25.7069,28.2294
152,"SOSHANGUVE BLOK X",,-25.7069,28.2294
164,"SOSHANGUVE BLOK X",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK XX",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK XX",,-25.7069,28.2294
152,"SOSHANGUVE BLOK XX",,-25.7069,28.2294
164,"SOSHANGUVE BLOK XX",,-25.7069,28.2294
152,"SOSHANGUVE BLOCK Y",,-25.7069,28.2294
164,"SOSHANGUVE BLOCK Y",,-25.7069,28.2294
152,"SOSHANGUVE BLOK Y",,-25.7069,28.2294
164,"SOSHANGUVE BLOK Y",,-25.7069,28.2294
152,"SOSHANGUVE EAST",,-25.7069,28.2294
164,"SOSHANGUVE EAST",,-25.7069,28.2294
152,SOSHANGUVE-OOS,,-25.7069,28.2294
164,SOSHANGUVE-OOS,,-25.7069,28.2294
152,"SOSHANGUVE EAST BLOCK XX",,-25.7069,28.2294
164,"SOSHANGUVE EAST BLOCK XX",,-25.7069,28.2294
152,"SOSHANGUVE-OOS BLOK XX",,-25.7069,28.2294
164,"SOSHANGUVE-OOS BLOK XX",,-25.7069,28.2294
152,"SOSHANGUVE EAST EXT 4",,-25.7069,28.2294
164,"SOSHANGUVE EAST EXT 4",,-25.7069,28.2294
152,"SOSHANGUVE-OOS UIT 4",,-25.7069,28.2294
164,"SOSHANGUVE-OOS UIT 4",,-25.7069,28.2294
152,"SOSHANGUVE EAST EXT 6",,-25.7069,28.2294
164,"SOSHANGUVE EAST EXT 6",,-25.7069,28.2294
152,"SOSHANGUVE-OOS UIT 6",,-25.7069,28.2294
164,"SOSHANGUVE-OOS UIT 6",,-25.7069,28.2294
152,"SOSHANGUVE EXT 10",,-25.7069,28.2294
164,"SOSHANGUVE EXT 10",,-25.7069,28.2294
152,"SOSHANGUVE UIT 10",,-25.7069,28.2294
164,"SOSHANGUVE UIT 10",,-25.7069,28.2294
152,"SOSHANGUVE EXT 2",,-25.7069,28.2294
164,"SOSHANGUVE EXT 2",,-25.7069,28.2294
152,"SOSHANGUVE UIT 2",,-25.7069,28.2294
164,"SOSHANGUVE UIT 2",,-25.7069,28.2294
152,"SOSHANGUVE EXT 3",,-25.7069,28.2294
164,"SOSHANGUVE EXT 3",,-25.7069,28.2294
152,"SOSHANGUVE UIT 3",,-25.7069,28.2294
164,"SOSHANGUVE UIT 3",,-25.7069,28.2294
152,"SOSHANGUVE EXT 4",,-25.7069,28.2294
164,"SOSHANGUVE EXT 4",,-25.7069,28.2294
152,"SOSHANGUVE UIT 4",,-25.7069,28.2294
164,"SOSHANGUVE UIT 4",,-25.7069,28.2294
152,"SOSHANGUVE EXT 6",,-25.7069,28.2294
164,"SOSHANGUVE EXT 6",,-25.7069,28.2294
152,"SOSHANGUVE UIT 6",,-25.7069,28.2294
164,"SOSHANGUVE UIT 6",,-25.7069,28.2294
152,"SOSHANGUVE EXT 7",,-25.7069,28.2294
152,"SOSHANGUVE EXT 7",,-25.7069,28.2294
152,"SOSHANGUVE UIT 7",,-25.7069,28.2294
152,"SOSHANGUVE UIT 7",,-25.7069,28.2294
152,"SOSHANGUVE EXT 8A",,-25.7069,28.2294
164,"SOSHANGUVE EXT 8A",,-25.7069,28.2294
152,"SOSHANGUVE UIT 8A",,-25.7069,28.2294
164,"SOSHANGUVE UIT 8A",,-25.7069,28.2294
152,"SOSHANGUVE EXT 9",,-25.7069,28.2294
152,"SOSHANGUVE UIT 9",,-25.7069,28.2294
152,"SOSHANGUVE EXT H",,-25.7069,28.2294
164,"SOSHANGUVE EXT H",,-25.7069,28.2294
152,"SOSHANGUVE UIT H",,-25.7069,28.2294
164,"SOSHANGUVE UIT H",,-25.7069,28.2294
152,"SOSHANGUVE NORTH",,-25.7069,28.2294
164,"SOSHANGUVE NORTH",,-25.7069,28.2294
152,SOSHANGUVE-NOORD,,-25.7069,28.2294
164,SOSHANGUVE-NOORD,,-25.7069,28.2294
152,"SOSHANGUVE SOUTH",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 1",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 1",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 10",,-25.7069,28.2294
164,"SOSHANGUVE SOUTH EXT 10",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 10",,-25.7069,28.2294
164,"SOSHANGUVE-SUID UIT 10",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 11",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 11",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 12",,-25.7069,28.2294
164,"SOSHANGUVE SOUTH EXT 12",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 12",,-25.7069,28.2294
164,"SOSHANGUVE-SUID UIT 12",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 2",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 2",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 3",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 3",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 4",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 4",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 5",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 5",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 7",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 7",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 8",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 8",,-25.7069,28.2294
152,"SOSHANGUVE SOUTH EXT 9",,-25.7069,28.2294
152,"SOSHANGUVE-SUID UIT 9",,-25.7069,28.2294
152,"SOSHANGUVE WEST",,-25.7069,28.2294
168,"SOSHANGUVE WEST",,-25.7069,28.2294
152,SOSHANGUVE-WES,,-25.7069,28.2294
168,SOSHANGUVE-WES,,-25.7069,28.2294
157,MNANDI,,-25.7069,28.2294
149,MNANDI,,-25.7069,28.2294
157,MONAVONI,,-25.7069,28.2294
149,MONAVONI,,-25.7069,28.2294
157,"PIERRE VAN RYNEVELD",,-25.7069,28.2294
45,"PIERRE VAN RYNEVELD",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK",,-25.7069,28.2294
45,"PIERRE VAN RYNEVELDPARK",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 1",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 1",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 13",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 13",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 2",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 2",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 20",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 20",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 4",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 4",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK EXT 7",,-25.7069,28.2294
157,"PIERRE VAN RYNEVELDPARK UIT 7",,-25.7069,28.2294
157,RASLOUW,,-25.7069,28.2294
109,RASLOUW,,-25.7069,28.2294
157,"RIETVALLEI PARK",,-25.7069,28.2294
157,RIETVALLEIPARK,,-25.7069,28.2294
157,ROOIHUISKRAAL,,-25.7069,28.2294
154,ROOIHUISKRAAL,,-25.7069,28.2294
157,"ROOIHUISKRAAL EXT 1",,-25.7069,28.2294
154,"ROOIHUISKRAAL EXT 1",,-25.7069,28.2294
157,"ROOIHUISKRAAL UIT 1",,-25.7069,28.2294
154,"ROOIHUISKRAAL UIT 1",,-25.7069,28.2294
157,"ROOIHUISKRAAL EXT 10",,-25.7069,28.2294
154,"ROOIHUISKRAAL EXT 10",,-25.7069,28.2294
157,"ROOIHUISKRAAL UIT 10",,-25.7069,28.2294
154,"ROOIHUISKRAAL UIT 10",,-25.7069,28.2294
157,"ROOIHUISKRAAL EXT 17",,-25.7069,28.2294
157,"ROOIHUISKRAAL UIT 17",,-25.7069,28.2294
157,"ROOIHUISKRAAL EXT 18",,-25.7069,28.2294
154,"ROOIHUISKRAAL EXT 18",,-25.7069,28.2294
